text,date,category
Mexico's earthquake warning system saved lives. Where is California's? https://t.co/xjX0dmQ2vm https://t.co/CuasLdvtIW,23_9_2017,other_relevant_information
Strong earthquake causes alarm in Mexico days after disastrous tremors https://t.co/z2hEfZxwSC https://t.co/xSdHN2TDkW,23_9_2017,infrastructure_and_utility_damage
"Frida, the dog that uses sense of smell to locate Mexicoâ€™s earthquake survivors https://t.co/oHjTYy4XrA",23_9_2017,rescue_volunteering_or_donation_effort
Another Earthquake hit Mexico City today &amp; has killed at least 225 ppl! á½¢2á½‰4á½¤Fá¼Ÿ2á¼ŸD https://t.co/3ITElzf1qd,23_9_2017,injured_or_dead_people
"Man, another earthquake in Mexico man (I'm 2 hours late I know), Prayers. https://t.co/dl9e6GVPOq",23_9_2017,not_humanitarian
RT @thinkprogress: The United States is unprepared for the next major earthquake https://t.co/RlQuSAKhdj https://t.co/rcPhYo9Zhw,23_9_2017,other_relevant_information
@AP *MEXICO EARTHQUAKE PROPHECY FULFILLED - OFFICIAL VIDEO* *---------------------------* *https://t.co/7HjcBdEr5z* https://t.co/u8yN8CNqn2,23_9_2017,not_humanitarian
New Mexico earthquake topples homes and causes fresh alarm - The Guardian https://t.co/OFnohpiRVd #news https://t.co/ZBwqdeGbjQ,23_9_2017,infrastructure_and_utility_damage
RT @democracynow: Mexico: Earthquake Death Toll at 273 and Climbing https://t.co/gBkmBeqpBk #MexicoQuake https://t.co/9rtMwUdvv2,23_9_2017,injured_or_dead_people
"RT @CGTNOfficial: PopocatÃ©petl Volcano, 70 km southeast of Mexico City, erupts just hours after #MexicoEarthquake https://t.co/WZUcO7LDFq",23_9_2017,other_relevant_information
#Mexico hit with another earthquake #MatiasRomero #Oaxaca #FederalPoliceagency #MexicoCity https://t.co/eKsTM2OXAf https://t.co/EbeAC387nI,23_9_2017,other_relevant_information
Denver News Another earthquake hits central Mexico https://t.co/s7HSnCUn3s https://t.co/GmHGBhO6N3,23_9_2017,other_relevant_information
RT @Newsweek: NASA-produced maps may help speed up Mexico's earthquake recovery efforts https://t.co/TnUHxYSaan https://t.co/H2IYfhRxtP,23_9_2017,other_relevant_information
"Salma Hayek donates $100,000 to victims of Mexican earthquake #infinitefireinc #salmahayek https://t.co/JsoZv8qUK3 https://t.co/zSj6TmzYcz",23_9_2017,rescue_volunteering_or_donation_effort
"Salma Hayek donates $100,000 to victims of Mexican earthquake #infinitefireinc #salmahayek https://t.co/JsoZv8qUK3 https://t.co/zSj6TmzYcz",23_9_2017,rescue_volunteering_or_donation_effort
RT @txbizwoman: It is so embarrassing to have Mr Potato Head in the WH. #Resist #mexicoearthquake https://t.co/fhuHuVqZrY,23_9_2017,not_humanitarian
Mexico earthquake: Trapped woman saved by WhatsApp messages https://t.co/CijkETZgxt #breakingnews https://t.co/E9Lgkmbybp,23_9_2017,missing_or_found_people
RT @REMEZCLA: 10 Benefit Shows You Can Attend to Stand With Victims of the Mexico Earthquake https://t.co/qLYqUUOnEP https://t.co/wf2zQ6bZZQ,23_9_2017,rescue_volunteering_or_donation_effort
Earthquake dims stylish nightlife in Mexico CityÂ district https://t.co/pBREDKNnX0 https://t.co/NhdXIn4z3M,23_9_2017,other_relevant_information
Here are two ways to support #MexicoEarthquake survivors: 1. #PrayForMexico 2. Donate: https://t.co/hbLeKq29OS https://t.co/ab1LUWXBzh,23_9_2017,rescue_volunteering_or_donation_effort
RT @Independent: Salma Hayek recalls how she survived the 1985 Mexico earthquake https://t.co/vXk9l5vOgm https://t.co/rpvOa6YGSR,23_9_2017,not_humanitarian
New earthquake in Mexico: State of emergency has happened in the State of Oaxaca https://t.co/5bYUeE3ZX2 https://t.co/JCJsBlXBv1,23_9_2017,other_relevant_information
Real man are Unstoppable...á½„Aá¼¿Cá¼Ÿ2á¼ŸD . #FuerzaMÃ©xico #MexicoEarthquake #Sismomexico https://t.co/5VjORaeGdL,23_9_2017,not_humanitarian
RT @fox5sandiego: Navy delivers supplies to Mexico hours after deadly earthquake https://t.co/zanVCWNVtC https://t.co/UOBeM2QSNM,23_9_2017,rescue_volunteering_or_donation_effort
New quake shakes hard-hit Mexico https://t.co/4J7vDpo0lB #USNews #USRC https://t.co/9QKVuHRZNh,23_9_2017,other_relevant_information
@LiamPayne Mexico needs your help now. This country is devastated for the earthquake Donate as soon as possible á½¡9 https://t.co/9Ak3yWJvjY,23_9_2017,rescue_volunteering_or_donation_effort
RT @QuakeAlarmMex: #Earthquake Golfo de California #Mexico Update M5.5 #Sinaloa #Sismo #temblor https://t.co/AL2HaQ2Ko3,23_9_2017,not_humanitarian
RT @MayorOfLA: Help support communities affected by the earthquake in Mexico. Give now â†’ https://t.co/dNjzXxSn7z https://t.co/L3nxjlyckG,23_9_2017,rescue_volunteering_or_donation_effort
RT @MayorOfLA: Help support communities affected by the earthquake in Mexico. Give now â†’ https://t.co/dNjzXxSn7z https://t.co/L3nxjlyckG,23_9_2017,rescue_volunteering_or_donation_effort
RT @MayorOfLA: Help support communities affected by the earthquake in Mexico. Give now â†’ https://t.co/dNjzXxSn7z https://t.co/L3nxjlyckG,23_9_2017,rescue_volunteering_or_donation_effort
Mexicoâ€™s Arts Organizations Assess Damages as Death Toll from Major Earthquake Passes 250 https://t.co/avTFPyWrCN https://t.co/nPJdMsdvrw,23_9_2017,injured_or_dead_people
RT @Oxfam: #MexicoEarthquake: We're sending in assessment teams to two worst hit areas: https://t.co/1NVOQivdnI https://t.co/BA1bWlwzCX,23_9_2017,rescue_volunteering_or_donation_effort
á½™0 Hands of Hope á½™0 This lady is doing amazing work for victims of #HurricaneMaria and the #MexicoEarthquake @News12WC https://t.co/cTWJt4BRm2,23_9_2017,not_humanitarian
@News8 Mexico need help ! Big earthquake destroy so much ! @News8 @10News @fox5sandiego @Univision https://t.co/H5xU7yaZU6,23_9_2017,rescue_volunteering_or_donation_effort
RT @MikeElChingon: A pic of the Mexican government helping Mexico's earthquake recovery https://t.co/F7zVX8T5UK,23_9_2017,not_humanitarian
"RT @ShakingEarth: Very strong dangerous aftershock below Ixtepec, Oaxaca - https://t.co/i58nBTC7uN https://t.co/USvluTUna2",23_9_2017,other_relevant_information
New Earthquake Shakes Traumatised Mexico City â€¢ ChannelsÂ Television https://t.co/WJjmvwbfqj https://t.co/329Gftimvk,23_9_2017,other_relevant_information
Mexico hit by a new 6.1-magnitude earthquake - Irish Times https://t.co/tOBozjRQgh #TopStories https://t.co/xmQbz1NPuI,23_9_2017,other_relevant_information
RT @GovPressOffice: Proud of the Californians assisting w/the #MexicoEarthquake recovery efforts. https://t.co/CdQvDtWbFp,23_9_2017,rescue_volunteering_or_donation_effort
RT @GovPressOffice: Proud of the Californians assisting w/the #MexicoEarthquake recovery efforts. https://t.co/CdQvDtWbFp,23_9_2017,rescue_volunteering_or_donation_effort
RT @GovPressOffice: Proud of the Californians assisting w/the #MexicoEarthquake recovery efforts. https://t.co/CdQvDtWbFp,23_9_2017,rescue_volunteering_or_donation_effort
RT @GovPressOffice: Proud of the Californians assisting w/the #MexicoEarthquake recovery efforts. https://t.co/CdQvDtWbFp,23_9_2017,not_humanitarian
Furry responder brings hope to Mexico earthquakeÂ victims https://t.co/o23nft116I https://t.co/zAfmE7lvw8,23_9_2017,rescue_volunteering_or_donation_effort
good to see my neighborhood doing what they can for #MexicoEarthquake and #PuertoRico https://t.co/UFObTKJMl1,23_9_2017,not_humanitarian
RT @rebecafarrera: Proud to be Mexican á¼Ÿ2á¼ŸD #MexicoCity #mexicoearthquake #ProudMexican https://t.co/BpbO1hPj4D,23_9_2017,not_humanitarian
RT @rebecafarrera: Proud to be Mexican á¼Ÿ2á¼ŸD #MexicoCity #mexicoearthquake #ProudMexican https://t.co/BpbO1hPj4D,23_9_2017,not_humanitarian
RT @rebecafarrera: Proud to be Mexican á¼Ÿ2á¼ŸD #MexicoCity #mexicoearthquake #ProudMexican https://t.co/BpbO1hPj4D,23_9_2017,not_humanitarian
RT @rebecafarrera: Proud to be Mexican á¼Ÿ2á¼ŸD #MexicoCity #mexicoearthquake #ProudMexican https://t.co/BpbO1hPj4D,23_9_2017,not_humanitarian
"Deadly Earthquake Could Cost Mexico US $10 Billion, One Percent of Its GDP https://t.co/atJFcw0wFt https://t.co/h1LEEHVH1v",23_9_2017,not_humanitarian
Live Updates: Yet Another Earthquake Hits Mexico On Saturday Morning https://t.co/qybuGscOr4 https://t.co/ZOg9A1vcr4,23_9_2017,other_relevant_information
Breaking News: Second Earthquake Rattles Central Mexico in 4 Days. #Breakingâ€¦ https://t.co/1MxS2s7l8P https://t.co/6kGnyFcTJB,23_9_2017,other_relevant_information
New 6.2-magnitude earthquake interrupts rescue efforts in Mexico https://t.co/YA8NYLOc5j https://t.co/3IvMBIyj9F,23_9_2017,rescue_volunteering_or_donation_effort
#Hope in Action. Ready to go viral! Pray for world peace. #NorthKorea #Iran #USA #MexicoEarthquake https://t.co/2vkPUEMeT5,23_9_2017,not_humanitarian
Ottawa woman vacationing in Mexico now helping earthquake survivors https://t.co/XsnGp8WBy6 #ottnews #ottawa https://t.co/3pvv8K0VHQ,23_9_2017,rescue_volunteering_or_donation_effort
Mexico earthquake: Searches could last weeks https://t.co/XfPupND0M5 #latest #world #news https://t.co/3SC9zKZ7g0,23_9_2017,rescue_volunteering_or_donation_effort
Volunteers wait for their shift sorting through the debris of a collapsed building in Condesa. #MexicoEarthquake https://t.co/3E5OThmJYG,23_9_2017,rescue_volunteering_or_donation_effort
RT @thejoshuablog: Via @RawStory: Another powerful earthquake jolts Mexico https://t.co/wpLeU177rc | #p2 #tcot https://t.co/iTd26zgpn8,23_9_2017,other_relevant_information
These women dressed up and were among dozens of volunteers running kids' activities in a park. #MexicoEarthquake https://t.co/6Y4zCvMpHB,23_9_2017,not_humanitarian
Intensity map of Mexico's earthquake https://t.co/w4kvLlbg7Z https://t.co/frJOARsjG0,23_9_2017,not_humanitarian
RT @DrSarahBHealthy: Mexico earthquake survivors face same health woes as 9/11 #healthnews https://t.co/Bzdsq2CdQt https://t.co/DseUODtfqV,23_9_2017,affected_individuals
Bridge twisted apart and homes toppled as ANOTHER powerful aftershock ravages earthquakeâ€¦ https://t.co/s2ANDqvTdm https://t.co/n1KEmmeCoL,23_9_2017,infrastructure_and_utility_damage
Have You Seen This Dog? Mexicans Search for Missing #Pets https://t.co/h6CdLzUW3c #mexicoearthquake #dogs #news https://t.co/Dzm6L03ueg,23_9_2017,not_humanitarian
Remember our brethren throughout the world tonight!! #MexicoEarthquake @HumaneRace https://t.co/qRGKhgA1ez,23_9_2017,not_humanitarian
Why the Mexico City Earthquake Shook Up Disaster Predictions https://t.co/eNnRiozKOU https://t.co/KcJQqn0Ze5,23_9_2017,infrastructure_and_utility_damage
Estimated fatalities and economic losses of Mexico's 9/19/17 earthquakeâ€”via @USGS. https://t.co/NQ2Ny8dYwO,23_9_2017,other_relevant_information
"NEWS PHOTO OF THE DAY: New 6.1 Earthquake hits the already shook, Mexico. Details: https://t.co/yyxohpv2or https://t.co/cGuoOinMWy",23_9_2017,other_relevant_information
Mexico City Quake Jolts Complacency Over Code Enforcement https://t.co/1eiw6Hqz4O https://t.co/6af8ZQs5Q6,23_9_2017,other_relevant_information
"His name is Eduardo ZÃ¡rate, and he is not handicapped! á½¤Fá¼¿Bá½„Fá¼¿Bá½„Fá¼¿Bá½„Fá¼¿Bá½„Fá¼¿Bá½„Fá¼¿Bá½„Fá¼¿B #MÃ©xicoEstÃ¡DePie #MexicoEarthquake á¼Ÿ2á¼ŸD https://t.co/zjX0OqsZ98",23_9_2017,other_relevant_information
"His name is Eduardo ZÃ¡rate, and he is not handicapped! á½¤Fá¼¿Bá½„Fá¼¿Bá½„Fá¼¿Bá½„Fá¼¿Bá½„Fá¼¿Bá½„Fá¼¿Bá½„Fá¼¿B #MÃ©xicoEstÃ¡DePie #MexicoEarthquake á¼Ÿ2á¼ŸD https://t.co/zjX0OqsZ98",23_9_2017,other_relevant_information
#Japan #Israel Thanks for coming to help #MexicoEarthquake https://t.co/4DsjUeI1S9,23_9_2017,rescue_volunteering_or_donation_effort
Volunteers taking donations for Mexico earthquake. Corner of Speedway and Grande. https://t.co/oBx37zUFJL,23_9_2017,rescue_volunteering_or_donation_effort
Volunteers taking donations for Mexico earthquake. Corner of Speedway and Grande. https://t.co/oBx37zUFJL,23_9_2017,rescue_volunteering_or_donation_effort
Volunteers taking donations for Mexico earthquake. Corner of Speedway and Grande. https://t.co/oBx37zUFJL,23_9_2017,rescue_volunteering_or_donation_effort
Volunteers taking donations for Mexico earthquake. Corner of Speedway and Grande. https://t.co/oBx37zUFJL,23_9_2017,rescue_volunteering_or_donation_effort
Over 138 Dead After Earthquake Rocks Mexico City https://t.co/bVqi6MoJK6 #supernepal https://t.co/a6bOiZIXZ2,23_9_2017,injured_or_dead_people
Scientists say latest 6.1 aftershock in Mexico is not surprising https://t.co/PEq74Zw9lz #hot #news https://t.co/CQOaBVpdL2,23_9_2017,other_relevant_information
Family members of someone missing say the Lord's Prayer #MexicoEarthquake https://t.co/Y16X1qUpaq,23_9_2017,missing_or_found_people
"Third earthquake hits Mexico in September, this time of magnitude 6.8 https://t.co/m5BIzKSCNX https://t.co/z04PtZt2cF",23_9_2017,other_relevant_information
Map showing the worst effects of the #MexicoEarthquake corresponding to original bed of Lake Texcoco. https://t.co/wZzLTjRHxa,23_9_2017,other_relevant_information
Earthquake #mexico #hero #dogs #dogsonduty #superhero https://t.co/EOqmj78oOU,23_9_2017,not_humanitarian
Mexico City Residents Face Housing Uncertainties After Earthquake https://t.co/iV00W1LwGf #world #news https://t.co/Ur5wBewh2F,23_9_2017,infrastructure_and_utility_damage
RT @InHisGraceJ644: Another earthquake in Mexico. Praying no casualties!á½¤Fá¼¿B https://t.co/1fOFZS2yh1,23_9_2017,other_relevant_information
The Earthquake Just Keeps Going in Mexico https://t.co/oqppRbeYiP #USNews #USRC https://t.co/WTl7fAhxe6,23_9_2017,other_relevant_information
Magnitude 6.1 aftershock hits Mexico as search for people and pets continues https://t.co/4EVl1V7flH à¸œà¹ˆà¸²à¸™ @Y7News https://t.co/3kGlJ0wnW2,23_9_2017,rescue_volunteering_or_donation_effort
Rescuers sing national anthem and fresh earthquake shakes Mexico https://t.co/SjItDLpqIR https://t.co/CGAOsyzviu,23_9_2017,other_relevant_information
"In Jojutla, Mexico, earthquake left hundreds homeless and hungry #TODAY https://t.co/jg6RFv8oHs https://t.co/iHUOYb0eEE",23_9_2017,affected_individuals
Mexico City hit by fresh panic as aftershock rocks buildings https://t.co/VUcyFwE9Gq https://t.co/R4z4J6jaez,23_9_2017,other_relevant_information
"Thank you Neil Fenton Fespa UK CEO for your support during earthquake in Mexico , FESPA MÃ©xico Rocks á½¢C@FESPAMexico https://t.co/rzhTVCtCrP",23_9_2017,rescue_volunteering_or_donation_effort
"Watch some lucha for free, help kids in Mexico City https://t.co/PmaZ3eTIRO https://t.co/5hWty4j407",23_9_2017,rescue_volunteering_or_donation_effort
"Summary poster with technical info about Mexico earthquake of September 19, 2017 https://t.co/7R7bWCkE8n https://t.co/f9M2EqOx7H",23_9_2017,other_relevant_information
The flag on top of the collapsed building á¼Ÿ2á¼ŸDá½‰A #MexicoEarthquake https://t.co/ZACeKpF9OP,24_9_2017,infrastructure_and_utility_damage
So much LOVE for #Frida - a true Hero â¤ï¸á½ƒE #Marine #Navy #RescueDog #MexicoEarthquake https://t.co/3PqvZZgJkV https://t.co/c0PmeoYQvU,24_9_2017,other_relevant_information
Chicagoans collecting donations to send to Mexico earthquake victims https://t.co/KnC18gVn9g https://t.co/sSuJ0ffYEv,24_9_2017,rescue_volunteering_or_donation_effort
"#CNN's fake news story about a buried man from the #Mexico #earthquake, September 19, 2017 https://t.co/f5VnBq15SA",24_9_2017,not_humanitarian
"#CNN's fake news story about a buried man from the #Mexico #earthquake, September 19, 2017 https://t.co/f5VnBq15SA",24_9_2017,not_humanitarian
RT @WingsChronicles: á¼³FDrop &amp; Donate to the victims of Mexico Earthquake á¼³F#WINGSCHRONICLESINSG https://t.co/2pThuUBuhO,24_9_2017,rescue_volunteering_or_donation_effort
Has end of world started for REAL? Panic as globe rocked by 20 earthquakes in 24 hours https://t.co/uspb0Ta8nv https://t.co/KdJ56siwKm,24_9_2017,not_humanitarian
Moment panicked residents flee as Mexico City hit by powerful earthquake aftershock #TODAY https://t.co/EEiIP3SfVy https://t.co/wGHYt3Nkos,24_9_2017,other_relevant_information
Groves woman reconnects with brother after Mexico City's deadly earthquake https://t.co/7gBph9sjRO https://t.co/7kT16h6EBj,24_9_2017,not_humanitarian
A team of American experts is in Mexico to assist with search and rescue efforts followingâ€¦ https://t.co/kK7WKmV3OP https://t.co/u5CRHxJ2mW,24_9_2017,rescue_volunteering_or_donation_effort
Oh sure because p.r being out of control and mexico being destroyed by an earthquake is not media content https://t.co/2Jmuyk3A1U,24_9_2017,not_humanitarian
Click HEREâ–¶ï¸https://t.co/admNnMr7tb #EU #News #EuropeUnion âž¡ï¸Mexico hit by a new 6.1-magnitude earthquake https://t.co/gERh0F1Wza,24_9_2017,not_humanitarian
"Hey, world! This is the REAL #BatmanDay #MexicoEarthquake #MexicoEstaDePie https://t.co/CflGSm9lfi",24_9_2017,not_humanitarian
RT @KXAN_News: Austin @Mexic_Arte museum collecting donations for Mexico after earthquake https://t.co/TOBVd2XThW https://t.co/buzoibctJ3,24_9_2017,rescue_volunteering_or_donation_effort
BREAKING: Mexico volcano 'erupts' AGAIN after deadly earthquake https://t.co/XOUg0vkLGZ https://t.co/8ppMDcZZoa,24_9_2017,other_relevant_information
"RT @WtxNews: Weekly News Briefing: Â£1 coin, Mexico Earthquake, North Korea, Brexit &amp; Theâ€¦ https://t.co/yPa1qCebAk https://t.co/l7UgsDJ5XJ",24_9_2017,other_relevant_information
"Some of the coffins were blue, others white, all elaborately adorned. DETAILS: https://t.co/Qm1zzgfNiJ https://t.co/esT8yAChKN",24_9_2017,not_humanitarian
Breaking News: Third Large Quake in just over Two Weeks hits Mexico. #Mexicoâ€¦ https://t.co/VB3JtCRwze https://t.co/cVjAgoP8q1,24_9_2017,other_relevant_information
"@BatmanNewsCom ""If a kid receives this, tell him Batman sends it"" -aide for Mexico City earthquake victims https://t.co/fOB2Am5ThA",24_9_2017,not_humanitarian
@realDonaldTrump What has the United States done? What can we do? #MexicoEarthquake https://t.co/Nt1h9s5Ifb,24_9_2017,not_humanitarian
New #Earthquake. 4.2 - 11km N of Union Hidalgo - #Mexico. 2017/09/24 02:03:35. #Temblor #Sismo https://t.co/4xuovooxgS,24_9_2017,other_relevant_information
"[USGS] M4.2 Sep-24 02:35:57 UTC, 11km N of Union Hidalgo, Mexico, Depth:39.83km, https://t.co/ZdJuQnXJyO #quake https://t.co/J0LObICW7H",24_9_2017,other_relevant_information
Mexico Earthquake Relief Fund https://t.co/DZGQwxim3H #Jewish #SanDiego https://t.co/5PIIbhVPQn,24_9_2017,rescue_volunteering_or_donation_effort
Badass Rescue Dog Who Has Rescued 52 Lives Is Now Saving People Affected Byâ€¦ https://t.co/AIZPgsw7OI https://t.co/bcDfrjRKrk,24_9_2017,rescue_volunteering_or_donation_effort
I am blown away by how much my family in MÃ©xico has donated to the people in Morelos #mexicoearthquake https://t.co/37ItYx3Xsm,24_9_2017,rescue_volunteering_or_donation_effort
"RT @seismicupdate: USGS:M 4.1 - 51km WSW of Paredon, Mexico https://t.co/TI9Zqddj03 #earthquake https://t.co/7daCiCQvf3",24_9_2017,not_humanitarian
More BIG Love from Canadian @ShawnMendes á¼ž8á¼ž6 https://t.co/utsWZPlXua â¤ @KatherineDines #MexicoEarthquake https://t.co/b9xoTViJJS,24_9_2017,not_humanitarian
15 horrifying photos that reveal how bad the #MexicoCity earthquake really is https://t.co/f8QiaxN3Dg https://t.co/fBSsg5ztDM,24_9_2017,infrastructure_and_utility_damage
Rescue Dog #Frida Saving Lives In Mexico. #over50 #MexicoEarthquake https://t.co/ULhckPQgUU,24_9_2017,rescue_volunteering_or_donation_effort
.@JapanEmb_Mexico á¼žFá¼Ÿ5 Dignity Japanese Rescuers Respect Victim of Earthquake in Mexico https://t.co/dEko34Zsja,24_9_2017,other_relevant_information
"#NLshorts: Mexico: New earthquake measuring 6.1 felt, no new casualties so far https://t.co/bduYKMwMNR https://t.co/QJ4bO3qZAx",24_9_2017,other_relevant_information
Mexico earthquake no match for modern auto industry https://t.co/Q0Y9g4DZVX https://t.co/jv1caAOMF9,24_9_2017,not_humanitarian
â˜¹ï¸á½£3 Another Strong #Quake Strikes #Mexico From The Weather Channel https://t.co/CucqGjYUOZ https://t.co/1THaqVLvV9,24_9_2017,other_relevant_information
"Death toll from #Mexico earthquake climbs to 307, with over half of victims coming in Mexico City https://t.co/cn4AZw7j3E",24_9_2017,injured_or_dead_people
"Despite tense relations, U.S. and Mexico come together for earthquake recovery https://t.co/MAEWVCdwI6 https://t.co/j5FSqczvnO",24_9_2017,other_relevant_information
2017 Central Mexico Earthquake | e4f.png FuseFace! - https://t.co/T59JV5bTYx https://t.co/3C3QAgo7MP,24_9_2017,other_relevant_information
"A new, 6.1 earthquake sows panic in Mexico City, forcing a brief pause in ongoing rescue operations https://t.co/kC1fbebNDG",24_9_2017,rescue_volunteering_or_donation_effort
BLOG | The Mexico earthquake taught me strangers can be wonderful people https://t.co/5hnjeCs4os https://t.co/929bZjmCQa,24_9_2017,other_relevant_information
RT @JewishChron: .@WJRelief launches Mexico earthquake appeal https://t.co/IuNGWlNHKN https://t.co/1AVcwJQ0MK,24_9_2017,other_relevant_information
200K+ #Google searches 4 Mexico Earthquake 3h old https://t.co/oKHtlbuaEw https://t.co/mv05OhwfAG https://t.co/drpBoULvxw,24_9_2017,other_relevant_information
Love them big bitches @JulietaVelezz what an amazing chick #MexicoEarthquake https://t.co/r3Oqs5KSFp,24_9_2017,not_humanitarian
"Deadly aftershock, volcanic ash spread alarm in #Mexico https://t.co/kgVoYOivs5 https://t.co/yGCy5khW01",24_9_2017,other_relevant_information
Mexico may now have too much earthquake aid https://t.co/NFlxoozYh7 https://t.co/JUJCALkIR4,24_9_2017,other_relevant_information
RT @W7VOA: M6.2 #quake strikes #Mexico: https://t.co/i6A3ZjoUX8 https://t.co/vjNNgdyd1b,24_9_2017,other_relevant_information
Mexico Earthquake live video watch it via /r/combinedgifs https://t.co/LD1eUhFuI6 #funny #makemesmile https://t.co/friI2baTp4,24_9_2017,other_relevant_information
RT @EnockAnanda: WHY GOD JUDGED MEXICO SEVERELY MEXICO EARTHQUAKE PROPHECY FULFILLED- https://t.co/BcvTEiqLFZ* https://t.co/THaYS3zm8j,24_9_2017,not_humanitarian
@RevistaEmpire Mr. Cavill this is Frida one of our real life Hero á½ƒE. What you think? https://t.co/aWSSsKNfpq https://t.co/Av8YxTaXGY,24_9_2017,not_humanitarian
Weird â€˜Breathingâ€™ Road Seen In Aftermath Footage of Mexicoâ€™sÂ Earthquake https://t.co/iTAA2yh86i https://t.co/UoFmPbjFrC,24_9_2017,other_relevant_information
BRAVO MANAâ€™ !!!!! Thanks!!!! #Mana #MexicoEarthquake #FuerzaMexco https://t.co/sorQ5DOXTq,24_9_2017,not_humanitarian
"Mexico, Post-Earthquake https://t.co/6sup4NPB5y #eventprof https://t.co/d4PQY57Pgd",24_9_2017,other_relevant_information
Giving a red Cross donation at The Dollar Tree. @RedCross #Hurricane #MexicoEarthquake https://t.co/kMm4Al4Lu5,24_9_2017,rescue_volunteering_or_donation_effort
Father-in-law of Mexico's Chief Rabbi killed in earthquake https://t.co/qg3yIImLRX via @ArutzSheva_En https://t.co/Fxkqa8lfC7,24_9_2017,injured_or_dead_people
Volunteers filling semi trailer for Mexico earthquake relief https://t.co/rHt9ZzLeyH https://t.co/xmLr1CYie8,24_9_2017,not_humanitarian
Earthquake shakes Mexico as it attempts to recover from quakes that killed 400 https://t.co/2SKdY8eqUM #Scotland https://t.co/SIIhkIdGIx,24_9_2017,injured_or_dead_people
Mexico Earthquake Today Matias Romero https://t.co/UVaZK1enCf https://t.co/E3LJb2K8Vk,24_9_2017,other_relevant_information
I will make this Gaga's fan @x_uns famous. He used the #Mexico #earthquake against who don't like Lady oVER https://t.co/MZFxSZIdfk,24_9_2017,not_humanitarian
@CNN EPA head Scott Pruitt &amp; @realDonaldTrump #dotard twins #CNN #Maria #MexicoEarthquake #Healthcare #Trump #NKorea https://t.co/XNVd3II3jM,24_9_2017,not_humanitarian
Guy in Mexico clearing rubble after the earthquake á½„Fá½„Fá½„Fá½„Fá½„Fá½„Fá½„F https://t.co/p4viwERczw,24_9_2017,infrastructure_and_utility_damage
Mexico City @rtppt reporting from EUROVISION #LivePositions #MexicoEarthquake : https://t.co/R6Rpic45DA https://t.co/2PsIJKolwb,24_9_2017,other_relevant_information
Mexico City @rtppt reporting from EUROVISION #LivePositions #MexicoEarthquake : https://t.co/R6Rpic45DA https://t.co/2PsIJKolwb,24_9_2017,other_relevant_information
#EpicBundle &gt;&gt; New: Groupees - Mexico Earthquake Relief Bundle https://t.co/WbWkusasfK https://t.co/iTkq8axsUT,24_9_2017,rescue_volunteering_or_donation_effort
WATCH: IDF in Mexico for Earthquake Aid Blow Shofar on Rosh Hashana #rt https://t.co/eclanB8Wka,24_9_2017,rescue_volunteering_or_donation_effort
Mexico earthquake: Girl who captivated the nation never existed #News #World #Media https://t.co/cOgx5uOKCs https://t.co/EDI9O5z9IV,24_9_2017,not_humanitarian
â€˜We lost everything. But we will rebuildâ€™ https://t.co/CJz9gmuEYR https://t.co/3xu34edp1h,24_9_2017,infrastructure_and_utility_damage
Jewish volunteers find body of missing rabbi in Mexico earthquake rubble https://t.co/YYrPZhSX87 https://t.co/phpzzGhLwJ,24_9_2017,injured_or_dead_people
#Sismomexico2017 plus 3 days #motorcycles taking supplies to affected areas #MexicoEarthquake @insertcliches https://t.co/aDxOkz7wcs,24_9_2017,rescue_volunteering_or_donation_effort
@BBCOne A citizen contributing to the #mexicoearthquake rescue efforts. #trueheroes https://t.co/6AdK4m4AHM,24_9_2017,rescue_volunteering_or_donation_effort
#Israeli delegation continues search efforts in #Mexico City after deadly earthquake. https://t.co/nj0b86HNw4 https://t.co/bGzSY3SIyu,24_9_2017,missing_or_found_people
Mexicans Dig Through Quake Rubble as Death Toll Passes 200 https://t.co/amMInGf2AJ https://t.co/3Zb35a7ZWA,24_9_2017,injured_or_dead_people
"Don't stop the search, reads a poster at 286 Alvaro Obregon. #MexicoEarthquake https://t.co/gkTBd7zkY5",24_9_2017,rescue_volunteering_or_donation_effort
Read Full Article at https://t.co/ifcAknae3g https://t.co/OT8hEi0EVg https://t.co/NA8aXIEXak,24_9_2017,not_humanitarian
Third earthquake in Mexico this month results in 5 dead - #Australia First published on: DailyMail https://t.co/r4rt1oVLa3,24_9_2017,injured_or_dead_people
Another one earthquake. Hope everyone is okay in Mexico á¼Ÿ2á¼ŸD Stay safe ! Fuerza mexico á¼Ÿ2á¼ŸD https://t.co/HSYqeYRB3p,24_9_2017,not_humanitarian
Mexico earthquake: Navy says no missing child in collapsed school https://t.co/ITfTalpgxz https://t.co/uOOigR1YhG,24_9_2017,missing_or_found_people
Body of rabbi pulled from Mexicoâ€™s earthquake rubble https://t.co/goKXrx6psm https://t.co/eB0NJPjkrJ,24_9_2017,injured_or_dead_people
Missed it? Church-based charities provide earthquake relief in Mexico https://t.co/CpmBOlCZp7 #Catholic https://t.co/jKzV97omx3,24_9_2017,rescue_volunteering_or_donation_effort
Shawns such an amazing guy that donated Â£100k to Mexico after the Earthquake! He has such a good heart!â¤ https://t.co/Tg6gCmQWZL,24_9_2017,rescue_volunteering_or_donation_effort
Tropical storm Pilar heads for devastated Mexico in latest shock weather warning https://t.co/Se798k4yMu https://t.co/Pm8zd6rYE0,24_9_2017,not_humanitarian
