text,date
" Today in 60 seconds - Jan. 01, 2024  • Israel's attacks on Gaza kill 21,822 Palestinians, wound over 56,000  • Houses collapse, railway services suspended as massive earthquake hits Japan  • Istanbul rally commemorates Turkish soldiers killed in Iraq, supports Palestinians… Show more",Jan-01
Happy New Year to all friends and followers!!! I also extend my prayers and positive BELIEF for the safety of those in Japan suffering from the recent earthquake and potential tsunami. It appears as if Mother Earth is clearing her throat early in 2024…,Jan-01
आप का 2024 आपदा विपदा रहित हो!  #तैयार_रहिए_सुरक्षित_रहिए!  #JapanEarthquake #NewYear2024,Jan-01
"| ÚLTIMA HORA #MakroNoticias  La region de Ishikawa #Japan recibio el 2024, con una sucesion de 21 terremotos, el más poderoso que se registro fue de 7.6 grados, generando alertas de tsunami en toda la costa occidental del país. #earthquake #Terremoto #Japon",Jan-01
Latest Footage : Look at this damage in Japan. Terrible way to start 2024  #japan #earthquake #tsunami #TsunamiWarning,Jan-01
Tsunami waves hit #Japan after 7.6 magnitude earthquake in the first day of 2024. Sad to see that many of my friends have had their lives affected by these powerful earthquakes in Ishikawa and nearby areas today.,Jan-01
Un poderoso #sismo #terremoto M7.5 ocurrido hoy 1º de enero de 2024 en la costa oeste de Honshu #Japón  7.5 en la escala de richter  #earthquake #Japan,Jan-01
"On January 1, 2024, a major earthquake and tsunami struck Japan.",Jan-01
The year 2024 is the Year of the Dragon. Japan opened with a major earthquake on January 1. We pray that the damage will be minimal. #aiart,Jan-01
So much for a great start to 2024. Japan coastal area hit by 7.5 earthquake with tsunami warnings. Let pray for the people of Japan,Jan-01
Replying to  @CollinRugg,Jan-01
ये लो जी देख लो 2024 कैसा होने वाला है ! अगर इतना काला होने वाला है तो कलेजा मज़बूत रखना   अभी से युद्ध स्तर पर इस से बचाव के उपाय सोच लो और किसी के दिमाग़ में एक्स्ट्रा हो तो मुझे भी बताना     #NewYear2024  #earthquake  #Japan,Jan-01
"| ÚLTIMA HORA  La region de Ishikawa #Japan recibio el 2024, con una sucesion de 21 terremotos, el más poderoso que se registro fue de 7.6 grados, generando alertas de tsunami en toda la costa occidental del país. #earthquake #Terremoto",Jan-01
 Breaking news: Japan has been hit by a powerful 7.5 magnitude earthquake as the new year of 2024 begins.   The Japan Meteorological Agency has recorded 19 aftershocks within 90 minutes of the initial earthquake.   The situation may still be critical as the authorities are warning… Show more,Jan-01
#Ahora  Nuevas imágenes del poderoso #sismo #terremoto M7.5 ocurrido hoy 1º de enero de 2024 en la costa oeste de Honshu #Japón   #earthquake #Japan  Vía  @_gingiraginchan,Jan-01
PRAYER ALERT. We pray for the people of Japan as a 7.4 magnitude earthquake struck central part of the country on the first day of 2024. Tsunami alert was issued while residents were requested to evacuate.,Jan-01
"A massive protest was held in #Istanbul, #Turkey, in solidarity with #Gaza and to demand an end to the Israeli #genocide against civilians.   #Gaza_Genocide #FreePalenstine #earthquake #Japan #عام_2024 #Tsunami #العام_الجديد_2024 #NewYear2024",Jan-01
"No time to post the 2023 earthquake wrap-up before 2024 begins with a tragic bang.  Japan's monster subduction zone earthquakes can exceed M9, but large shallow crustal quakes can generate even stronger local shaking.",Jan-01
Happy Now Years   #สึนามิ #earthquake #Japan #Japan #Neukoelln #العام_الجديد_2024 #عام_2024 #NewYear2024,Jan-01
" JUST IN: Japan rocked by 7.5 magnitude earthquake just as the 2024 year begins.  Within 90 minutes of the initial earthquake, 19 other aftershocks were recorded according to the Japan Meteorological Agency.  Unfortunately, the damage may not be done. Japan is warning coastal… Show more",Jan-01
ثريد عن أقوي راجمة في العالم إماراتية الصنع فضل الثريد فضلا تعتبر راجمة جباريا او جهنم الاماراتية أخطر راجمة صواريخ في العالم في فئتها والتي ظهرت لأول مرة في معرض إيدكس عام ألف وثلاثة عشر #earthquake #Japan #العام_الجديد_2024 #كريستيانو_رونالدو,Jan-01
"Japan   On January 1, 2024, an earthquake of 7.6 magnitude shook the entire western region of Japan.",Jan-01
بعرض عسكري مهيب.. اللواء الخامس دفاع شبوة يدشن العام التدريبي الجديد 2024  #مجلس_العموم_الجنوبي #earthquake #ليلة_نجمات_العرب #Japan,Jan-01
القيادي البارز في أنصار الله البخيتي يتوعد: أمريكا ستندم على استهداف قواتنا في #البحر_الأحمر .   #ليلة_نجمات_العرب   #earthquake #Japan #حي_علي_الجهاد  #الديزل #أرامكو #العام_الجديد_2024 #كريستيانو_رونالدو,Jan-01
تحية من #غزة العزة من أبطال سرايا القدس إلى القوات المسلحة اليمنية  ول الشعب اليمني   وهاتفين بشعار أنصار الله   التاريخ وفلسطين لن تنسى #اليمن_العزيز   #ليلة_نجمات_العرب   #earthquake #Japan #حي_علي_الجهاد  #الديزل #أرامكو #العام_الجديد_2024 #كريستيانو_رونالدو,Jan-01
Interesting that they started 2024 off with earthquakes and a tsunami warning in Japan.   The economic domino collapse will begin in Japan.,Jan-01
Earthquake & Tsunami วันแรกของปี 2024 ขอภาวนาให้ชาวญี่ปุ่น​ปลอดภัย​ May​ god save us all.​ #earthquake #Japan #Tsunami #Tsunamiwarning,Jan-01
Look at this damage in Japan. Terrible way to start 2024  #japan #earthquake #tsunami,Jan-01
"2024-01-01 M7.5 42 km NE of Anamizu, Japan #earthquake recorded in #Scotland & #Stornoway + historical seismicity & cross section.  Dist.: 8848.3km Travel Time: 12m 7.3s Depth: 10.0km  #Python  @raspishake   @matplotlib  #CitizenScience",Jan-01
"Damn, an earthquake and a tsunami for Japan.  What a shit start to 2024. Life can be cruel. Thoughts are with those affected",Jan-01
2024 just started and earthquake has hit Japan,Jan-01
2024 already starting off horrible. An major earthquake already in Japan...come on.,Jan-01
" Images broadcast on Japanese television show a major fire blazing in Wajima city that engulfed a row of houses with people being evacuated in the cold, dark winter night after a Magnitude 7.6 Earthquake hit 36 Km North East of Anamizu, Japan  | 1 January 2024 | 04:10 local time… Show more",Jan-01
"It’s the start of 2024, and a massive earthquake hit Japan . Very much heart wrenching, our heartedly prayers from Pakistan  goes to the people of Japan . Hope they are well, and May Allah show mercy over them. Ameen .  #Babarazam #Japan #earthquake",Jan-01
सरकार किसी की भी हो लेकिन गुरूजी  के जीवन मे हमेशा राजयोग है   #NewYear  #HappyNewYear   Unknown men Starting 2024 #2024NewYear  #earthquake  #JapanEarthquake  #Japan  #latelate  #Neukoelln  #SongOfTheYear2023  #TerremotoJapón  #NarendraModi  Diwali,Jan-01
Happy New Year! The first day of 2024 and Japan has a 7.4 earthquake   Buckle up!,Jan-01
"Aftermath footage of the damage caused on the Noto-Satoyama Kaidō expressway in Ishikawa after a Magnitude 7.6 Earthquake hit 36 Km North East of Anamizu, Japan  | 1 January 2024 | 04:10 local time | #earthquake #Japan #JapanEarthquake #Tsunami",Jan-01
I Pray 2024 Of The Year I Perform  Umrah And Hajj  Say Ameen  #خواتین_کی_بےحرمتی_نامنظور  #earthquake #ซีนุนิวเคานต์ดาวน์ไอคอนสยาม #Japan #latelate #津波警報 地震大丈夫 緊急地震速報 日本海側 新年早々 東日本大震災 初日の出 初日の出,Jan-01
"A 7.6 Magnitude earthquake struck Noto Peninsula of Ishikawa Prefecture, Japan in the first day of 2024.  As a result a tsunami of up to 1.2m high has been recorded in Wajima. #JapanEarthquake #earthquake",Jan-01
" On 1 January 2024, 7.6 earthquake struck the Noto Peninsula in Ishikawa Prefecture, Japan, causing power and water supplies cuts, disrupting communication lines, damaging houses, causing a large fire in Wajima City, Ishikawa Prefecture. No confirmed information about casualties… Show more",Jan-01
"Latest image from the Quake Feed app, shows area in Japan affected by 7.5 Earthquake and impacts of surrounding quakes. This could be the worst Earthquake event of 2024 and it’s only the 1st January.",Jan-01
Look at this damage in Japan. Terrible way to start 2024 #earthquake #JapanEarthquake #japan,Jan-01
Dude we’re not even 1 day in and 2024 throwing an earthquake at Japan.  I hope everyone’s okay,Jan-01
JAPAN #earthquake Jan 1st  2024,Jan-01
" Premier jour de l'année 2024, premier événement majeur dans le monde avec un violent #séisme de magnitude 7.5 au centre du #Japon vers 16h locales.  Plus de 20 séismes importants et des vagues de plus d'un mètre sur les littoraux. #earthquakejapan #earthquake #tsunami #japan… Show more",Jan-01
"Aftermath footage in Kanazawa, Ishikawa Prefecture after a Magnitude 7.6 Earthquake hit 36 Km North East of Anamizu, Japan  | 1 January 2024 | 04:10 local time | #earthquake #Japan #JapanEarthquake #Tsunami",Jan-01
Look at this damage in Japan. Terrible way to start 2024 #earthquake #JapanEarthquake #japan,Jan-01
Dude we’re not even 1 day in and 2024 throwing an earthquake at Japan.  I hope everyone’s okay,Jan-01
"7.4 earthquake in Japan, 1/1/2024",Jan-01
Happy 2024! #ArrestedDevelopment brought it in rockin' Tokyo!   @billboardlive_t  Please . An earthquake & tsunami hit western Japan. Some AD members felt it. We're SAFE. #prayersforJapan #HNY #HipHop #hiphopsaveslives #earthquake #bulletsinthechamber,Jan-01
Happy 2024! #ArrestedDevelopment brought it in rockin' Tokyo!   @billboardlive_t  Please . An earthquake & tsunami hit western Japan. Some AD members felt it. We're SAFE. #prayersforJapan #HNY #HipHop #hiphopsaveslives #earthquake #bulletsinthechamber,Jan-01
A 7.6M earthquake in Japan is a heck of a way to ring in 2024.  Yikes,Jan-01
USGS map of about 20 earthquakes that have struck Japan's Noto Peninsula on Jan. 1 2024 including the 16:10 magnitude-7.6 temblor (USGS says 7.5) that struck Suzu City #quake #Japan,Jan-01
not japan starting 2024 with a major earthquake and tsunami warnings,Jan-01
Look at this damage in Japan. Terrible way to start 2024  #Tsunami #earthquake #Japan,Jan-01
"WE ARE OK, BIG EARTHQUAKE IN JAPAN UPDATE:  2024 received us with a strong earthquake, Tokyo is fine, but there are warnings of tsunami on the coast.  I have a trauma from a massive one I lived in Mexico so this brings some memories...  THANKS TO EVERYONE WHO'S REACHING OUT",Jan-01
7.8 magnitude of horrific earthquake and then dozens of aftershocks in Japan on 1st January 2024   Not a good start of New Year,Jan-01
"Today, a major earthquake and tsunami hit Japan. It is unfortunate on the first day of the year 2024. Many thanks for your concern from all over the world.",Jan-01
Replying to  @gunsnrosesgirl3,Jan-01
A major 7.6 magnitude earthquake occured in Japan.Everything is shaking in Japan.   Look at this damage in Japan. Terrible  way to start 2024.  A tsunami warning has also been issued.!!!!  #Japan #Japan #Japon  #earthquake #Japan #Tsunami #warning #deprem #sismo #地震大丈夫,Jan-01
A major 7.6-magnitude earthquake occurred in Japan.Everything is shaking in Japan.  Look at this damage in Japan. Terrible way to start 2024.   A tsunami warning has also been issued...  #earthquake #Japan #Tsunami #warning #deprem #sismo #地震大丈夫,Jan-01
2024 has just hit and Japan have already been hit with an #earthquake and tsunami? That is really sad. I was really not expecting the first day of 2024 to be like this. May Allah protect all of us.,Jan-01
"M 7.5 #Earthquake, Anamizu, #Japan 2024-01-01 07:10:09 UTC  @USGS .  Struck only 300 km from #Kakioka magnetometer (Station KAK).  Two precursors 1) Quiet 2 h- M7.1-Warn 6.8 h  2) Quiet 3 h- M6.8-Warn 2.25 h.  #Energy from Moon-Earth-Saturn passed by about 10 hours before quake.",Jan-01
2024 is already off to a good start!!.  7.4 MAGNITUDE EARTHQUAKE AND TSUNAMI ALERT IN JAPAN’S WEST COAST.,Jan-01
"END TIME NEWS – Japan: This is how the tsunami arrived in the city of Suzu, Ishikawa prefecture, after the strong 7.5 earthquake that hit the country on the first day of 2024.",Jan-01
First major disaster of 2024!  #JAPAN has been hit with massive 7.6 EARTHQUAKE !   Evacuations orders and #tsunami warnings have been issued. #Earthquake #japan #Tsunami,Jan-01
Massive destruction in #Japan due to massive earthquake of 7.6  First Day in 2024 #Japan | #earthquake | #津波 #東日本大震災 | #緊急地震速報 | #津波到達 | #大津波警報 | #津波5m #ซีนุนิวเคานต์ดาวน์ไอคอนสยาม | #Tsunami,Jan-01
Breaking News: 1st Day of this year 2024  #JAPAN has been hit with massive 7.6 EARTHQUAKE !   Evacuations orders and tsunami warnings have been issued. #Earthquake #japan #Tsunami,Jan-01
"I pray that all are okay.   *MASSIVE EARTHQUAKE JOLTS JAPAN ON FIRST DAY OF 2024, TRIGGERING TSUNAMI ALERTS",Jan-01
"Footage of the 7.6 magnitude earthquake shaking Kanazawa station, Ishikawa, Japan. 01/01/2024",Jan-01
So 2024 started with a barrage of rockets from Hamas against civilians and a barrage of drones from Russia against civilians. Both sets launched at midnight. Bastards.  Plus now a deadly earthquake & tsunami in Japan. My thoughts with all.  Happy new year eh?,Jan-01
#Japan  𝗕𝗿𝗲𝗮𝗸𝗶𝗻𝗴 𝗡𝗲𝘄𝘀: Monday 1st Jan- 2024  #JAPAN has been hit with a massive 7.6 𝗘𝗔𝗥𝗧𝗛𝗤𝗨𝗔𝗞𝗘 ! Tsunami warnings have been issued. #Earthquake  #Tsunami #Neukoelln,Jan-01
Belle et heureuse année 2024 à tous!   Mes meilleures voeux pour cette nouvelle année et une grande pensée pour les Japonais en ce 1er Janvier.  #HappyNewYear2024 #JapanEarthQuake,Jan-01
WATCH: People in panic and extremely horrified after massive shakings due to strong earthquake in Japan on first day of new year 2024.,Jan-01
People are out on the Streets. Japan has issued 3 levels of tsunami warnings to its residents in different states. WHAT A SAD START TO NEW YEAR 2024 #Tsunami #earthquake #Japan,Jan-01
The #Japan situation looks terrifying.  Sad story in early 2024 in Japan.  Hope everyone is safe   #Ishikawa #Earthquake #Tsunami #緊急地震速報,Jan-01
People are out on the Streets. Japan has issued 3 levels of tsunami warnings to its residents in different states. WHAT A SAD START TO NEW YEAR 2024 #Tsunami #earthquake #Welcome2024 #HappyNewYear2024 #Japan #warning #deprem #Sismo #Neukoelln,Jan-01
#BreakingNews  Just another normal day in Delhi metro   Its Happy New Year & like #tsunami #earthquake   #Japan #DunkiWeekend Unknown Men Ishikawa  Happy 2024,Jan-01
#JAPAN : Earthquake Hits With A Magnitude Of 7.1 & High Waves On Coastal Regions  Tsunmai Warning in Japan.  2024 Modhal Sambavam!! #PrayForJapan,Jan-01
Massive destruction in #Japan due to massive earthquake of 7.6  First Day in 2024  #JhootaDasti #tsunami #Ishikawa #地震 #津波 #津波警報,Jan-01
"IN PICTURES: Collapsed structures and cracked roads appear following a massive 7.6-magnitude earthquake which hit central Japan on the first day of 2024 (Photos: AP, Reuters)   https://cna.asia/3H0GtdK",Jan-01
"2024 is not off to a great start. We are far from the area and are safe, but we hope everyone is ok and quickly recover as much as possible. Please refer to  @NHKWORLD_News  for coverage in English. DM me if you need some help understanding an alert.   #earthquake #Japan #tsunami",Jan-01
"Scary visuals , the 7.6 magnitude earthquake hit Japan today. What a sad start of happy New year 2024.  #earthquake | #Tsunami | #Japan | Ishikawa",Jan-01
"Geldi de ne oldu 2024, buyrun… Çok korkunç, dilerim buralara gelmez, bir daha yaşamayız o günleri   #Earthquake  #Japan  #tsunami",Jan-01
New year 2024 in Japan begins with A major 7.6-magnitude earthquake  that shook Ishikawa prefecture. Tsunami warning in place.  #deprem #sismo #地震 #earthquake #tsunami #suzu,Jan-01
"2024 is not off to a great start. We are far from the area and are safe, but we hope everyone is ok and quickly recover as much as possible. Please refer to  @NHKWORLD_News  for coverage in English. DM me if you need some help understanding an alert.   #earthquake #Japan #tsunami",Jan-01
"Scary visuals , the 7.6 magnitude earthquake hit Japan today. What a sad start of happy New year 2024.  #earthquake | #Tsunami | #Japan | Ishikawa",Jan-01
Evacuations orders and tsunami warnings have been issued FIRST day 1 in 2024 Pray for #Japan #JhootaDasti  #Earthquake #tsunami #Ishikawa,Jan-01
"More footage at a train station after a Magnitude 7.6 Earthquake hit 36 Km North East of Anamizu, Japan  | 1 January 2024 | 04:10 local time | #earthquake #Japan #JapanEarthquake #Tsunami",Jan-01
"Tomori, on the massive earthquake and tsunami that just struck Japan, 1st Jan 2024  ()When you're feeling overwhelmed with emotions, don't push yourself. Just take a mental break, 'kay◎ Please find some reliable news sources and take action after you've calmed down. Stay safe.",Jan-01
A very strong 7.6 magnitude earthquake hits Japan  on the first day of 2024,Jan-01
میں اپنی انا میں آ جاؤں، تو اجیرن کر دُوں....! تیرے رابطے، تیرے ضابطے، تیرے سابقے، تیرے لاحقے #X_promo #HappyNewYear #earthquake #العام_الجديد_2024 #عام_2024 #Japan #timesquare,Jan-01
The situation right now in Japan.. #Japan #Japan #earthquake #العام_الجديد_2024,Jan-01
"Japan and Russia issue tsunami warning after massive earthquake hits central Japan.   Evacuation orders have been issued for the coastal prefectures of Ishikawa, Niigata and Toyama. Welcome to 2024.",Jan-01
"A fire broke out in Wajima, Ishikawa Prefecture after a Magnitude 7.6 Earthquake hit 36 Km North East of Anamizu, Japan  | 1 January 2024 | 04:10 local time | #earthquake #Japan #JapanEarthquake #Tsunami",Jan-01
Happy New Year 2024   Let’s hope we have a pawtastic 2024 & we stay healthy for hedgewatching & get plenty of treats too.  And let’s hope people in Japan…& their furry friends…can stay safe after the earthquake   #Hedgewatch #HappyNewYear #CatsOnTwitter  #JapanEarthquake,Jan-01
It hasn't even been 24 hours of 2024 and we have a major earthquake in Japan.  Ok.,Jan-01
First day of the #NewYear with a worrying news of a #Tsunami alert right after a 7+ magnitude #Earthquake in #Japan.   Let’s hope that this isn’t a sign of another turbulent year for بني آدم  Stay Safe #2024,Jan-01
"[] UPDATE  Due to the recent earthquake in Japan, discussion with various parties is currently happening regarding the holding of K-Pop Masterz x KROSS vol.3, which is scheduled to take place on January 2, 2024.   Sending our prayers to everyone affected. Please stay safe!",Jan-01
It's Really shocking to know  #2024  ist day and Japan facing 7.6 magnitude #Earthquake & #Tsunami warning at the same time. Mahadev bless #Japan,Jan-01
Replying to  @kawataru_j,Jan-01
"SEISMIC ALERT: SUZU, WEST COAST OF JAPAN 1 JANUARY 2024 07:10 UTC 7.5 MW  The following preliminary information is available for this earthquake:  LAT/LONG: 37.498° North / 137.242° East DEPTH: 10.0 km MAGNITUDE: 7.5 Mw LOCALITY: West coast of Japan, 6 km north of Suzu",Jan-01
Massive Tsunami Rips Through Japan After Powerful 7.6 Magnitude Earthquakes   2024 HAS BARELY EVEN STARTED YET…   https://twitter.com/MattWallace888/status/1741746584734552241/video/1…,Jan-01
A Major 7.6 magnitude Earthquake Occurred in Japan | Earthquake in Japan on 1 Jan 2024 | Japan Earthquake| Earthquake in Japan | Japan Earthquake Video #earthquakevideo  #japan #earthquake #japanearthquake,Jan-01
"Powerful earthquake hits Japan on first day of 2024, tsunami warning issued",Jan-01
"Japan has had an exciting start to 2024 with an earthquake followed by a tsunami alert, but things seem to be calming down…  \Mandelbrot Tsunami Wave\"" #midjourney""",Jan-01
Updated shaking intensity map for the earthquake on the West coast of Japan has max values of VIII Severe with moderate/heavy damage possible #JapanEarthquake 1/1/2024,Jan-01
Japan Earthquake 1/1/2024,Jan-01
BREAKING: Japan & Russia issue #tsunami warning after massive earthquake hits centre of Japan.  Welcome to 2024.,Jan-01
BREAKING: A Massive Tsunami Rips Through Japan After A Powerful 7.6 Magnitude Earthquake  Wow! 2024 has barely begun . . .  Pray  for the people of Japan!  #earthquake #Japan,Jan-01
Nuevas imágenes del poderoso #sismo #terremoto M7.5 ocurrido hoy 1º de enero de 2024 en la costa oeste de Honshu #Japón   #earthquake #Japan  Vía  @_gingiraginchan,Jan-01
Starting off 2024 in Japan with a massive earthquake. Hope everyone's ok!,Jan-01
"Events starting off 2024  》Mass Shooting And Mass Chaos In Los Angeles, CA. Many victims reported. 》Major earthquake and tsunami in Western Japan  What a start...",Jan-01
"The strong 7.6 magnitude earthquake hits Kanazawa Station, Japan  (01.01.2024) #japan #earthquake #earthquakes",Jan-01
"Preliminary: 5.7 earthquake, Near West Coast of Honshu, Japan. On 2024/01/01 09:08:19 UTC (9m ago, depth 10km).",Jan-01
"MASSIVE EARTHQUAKE JOLTS JAPAN ON FIRST DAY OF 2024, TRIGGERING TSUNAMI ALERTS",Jan-01
Me waking up in Japan on New Year’s Day: “It’s snowing!! Maybe 2024 *will* be better than 2020/21/22/23!”  Japan: 7.4 Earthquake and multiple aftershocks,Jan-01
It’s the first day of 2024 and We got the news regarding earthquake and tsunami warning at Japan right now. Please take care and stay safe. My prayers are always be with you friends.,Jan-01
Replying to  @kawataru_j,Jan-01
"The video footage aftermath the terrible earthquake at shopping mall in Komatsu of Ishikawa, Japan  (01.01.2024)  Video: Picpic Cypcyp TELEGRAM JOIN  https://t.me/Disaster_News",Jan-01
"BREAKING:  *MASSIVE EARTHQUAKE JOLTS JAPAN ON FIRST DAY OF 2024, TRIGGERING TSUNAMI ALERTS    https://investing.com/news/world-news/magnitude-76-earthquake-strikes-japan-tsunami-warning-issued-3265030?utm_source=Twitter&utm_medium=social&utm_campaign=official_account…",Jan-01
2024 starts with 7.6 earthquake and Tsunami waves in Japan. Need i tell more about what will unfold going forward?   They have built to withstand some level of quakes but none of the other countries have. And who will remain when mother Earth throws 10+ richter scale earthquakes?,Jan-01
Replying to  @kawataru_j,Jan-01
"The video footage aftermath the terrible earthquake at shopping mall in Komatsu of Ishikawa, Japan  (01.01.2024)  Video: Picpic Cypcyp TELEGRAM JOIN  https://t.me/Disaster_News",Jan-01
BIG Breaking: That's massively alarming and could have far reaching consequences. #japan is going to be a bit a #tsunami on the first day of 2024. #NewYear2024 #NewYear #earthquake,Jan-01
#BREAKINGNEWS A major 7.6-magnitude #earthquake occurred in #Japan. Everything shaking in #japan.  A #tsunami warning has also been issued.  Starting of #HappyNewYear2024 not good #Welcome2024 #Neukoelln #عام_2024,Jan-01
Imagine when you wake up for the first morning of 2024 and Tsunami is ready welcome to welcome you   #japan #Tsunami #earthquake,Jan-01
"New Year, 2024 and parts of Japan are welcomed with an Earthquake  of 7.6 magnitude   Hmmm, Pray for Japan",Jan-01
Look at this damage in Japan. Terrible way to start 2024  #japan #earthquake #tsunami,Jan-01
"Happy New Year 2024! I am very content with what I have and only pray that things stay the same, always. More importantly, prayer for Japan for the earthquake today. 明けましておめでとうございます。元旦早々佐渡付近で起きた大地震… どうか被害が最小限でありますように。#NewYear2024",Jan-01
"Video footage of the moment a Magnitude 7.6 Earthquake hit 36 Km North East of Anamizu, Japan  | 1 January 2024 | 04:10 local time | #earthquake #Japan #日本地震 #GempaJepang #JapanEarthquake #tsunami #TerremotodeJapón",Jan-01
"A strong 7.6 earthquake has struck  #Japan coast on the morning of January 1, 2024. Waves as high 5m seen #ishikawa coast .#tsunami is feared to affect western Japan.pray for japan .May God protect the people of japan .amen #japan #earthquake",Jan-01
Terrible way to start 2024    A major 7.6-magnitude earthquake occurred in #Japan.  #tsunami,Jan-01
"Heavy damage aftermath the strong 7.6 Magnitude earthquake that hit in Noto peninsula, Japan  (01.01.2024)  TELEGRAM JOIN  https://t.me/Disaster_News",Jan-01
"More aftermath footage after a Magnitude 7.6 Earthquake hit 36 Km North East of Anamizu, Japan  | 1 January 2024 | 04:10 local time | #earthquake #Japan #日本地震 #JapanEarthquake #tsunami",Jan-01
"#Japan  (January 01, 2024) #earthquakes  A tsunami up to one and a half meters high hit the west coast of Japan. A road destroyed by the earthquake in Ishikawa Prefecture.  How can we save the planet? Responsibility is everyone's responsibility! There is still a chance!",Jan-01
Replying to  @gunsnrosesgirl3,Jan-01
"Hey guys!! Happy New Year 2024!!   There are a lot of things I'd like to post, but I will keep them on hold for now.  Japan was just hit by a 7.6 earthquake, so I'm going to keep an eye on the situation for all of our friends in Japan. Please show them some love and support.",Jan-01
"Breaking News   M 7.5 earthquake hits Japan    Everything is shaking, hard to believe this is the start of 2024",Jan-01
"Footage from the local Shinkansen station in Ishikawa prefecture after a Magnitude 7.6 Earthquake hit 36 Km North East of Anamizu, Japan  | 1 January 2024 | 04:10 local time | #earthquake #Japan #日本地震 #JapanEarthquake #tsunami",Jan-01
Look at this damage in Japan. Terrible way to start 2024  #japan #earthquake #tsunami,Jan-01
"Massive earthquake has struck Japan, not a great start to 2024.  I woke earlier and dropped a vase, burst into tears, wondered what was wrong with me - perhaps something in the ether - I have been contacting friends in Japan  - just waiting on a few more responses, so far so good",Jan-01
"Breaking News   M 7.5 earthquake hits Japan    Everything is shaking, hard to believe this is the start of 2024",Jan-01
"Footage from the local Shinkansen station in Ishikawa prefecture after a Magnitude 7.6 Earthquake hit 36 Km North East of Anamizu, Japan  | 1 January 2024 | 04:10 local time | #earthquake #Japan #日本地震 #JapanEarthquake #tsunami",Jan-01
"Leap വർഷമായ 2024 ന്റെ തുടക്കത്തിൽ തന്നെ ലോകത്തിൽ നിന്ന് ദുഃഖകരമായ വാർത്തയാണല്ലോ   ജപ്പാനിൽ വൻതോതിലുള്ള 7.6 ഭൂകമ്പം, സുനാമി മുന്നറിയിപ്പുകളും പുറപ്പെടുവിച്ചിട്ടുണ്ട്.  #Japan #Earthquake #Tsunami",Jan-01
So in 2024 we have (at minimum)  - continued genocide of Palestinians  - ongoing pandemic - severe earthquake + impending Tsunami in Japan  2024 is already shit,Jan-01
"Japan has been hit by a massive earthquake. Bullet trains, metros and buildings recorded shaking.  Day 1 of 2024!",Jan-01
And 2024 starts with this!! Looks soo scary and threatening. Heard Tsunami warnings are given   #Japanearthquake #Earthquake,Jan-01
"#Tsunami #Warning Centre,  @ESSO_INCOIS  #Hyderabad detected an #earthquake of M7.2 on 01 January 2024 at 12:40 IST @ Near West Coast of Honshu, Japan.  NO TSUNAMI THREAT to #India.  Details at https://tsunami.incois.gov.in   @tummalasrini   @Ravi_MoES   @KirenRijiju   @moesgoi   @RijijuOffice",Jan-01
"Moment of the strong 7.6 M earthquake in Noto of Ishikawa, Japan  (01.01.2024)  TELEGRAM JOIN  https://t.me/Disaster_News",Jan-01
"Current conditions after a Magnitude 7.6 Earthquake hit 36 Km North East of Anamizu, Japan  | 1 January 2024 | 04:10 local time | #earthquake #Japan #JapanEarthquake #tsunami #能登地震",Jan-01
Tsunami warning issued in Japan after an earthquake. Welcome to 2024.,Jan-01
"The strong 7.6 magnitude earthquake hits Kanazawa Station, Japan  (01.01.2024)  Video: Gingiraginchan(X)",Jan-01
"Footage at a local train station the moment a Magnitude 7.6 Earthquake hit 36 Km North East of Anamizu, Japan  | 1 January 2024 | 04:10 local time | #earthquake #Japan #JapanEarthquake #TsunamiWarning   Weather Updates PK 2.0 - Jawad Memon / Pakistan Doppler",Jan-01
"Footage from inside a local store after a Magnitude 7.6 Earthquake hit 36 Km North East of Anamizu, Japan  | 1 January 2024 | 04:10 local time | #earthquake #Japan #JapanEarthquake #tsunami",Jan-01
BREAKING! Ishikawa Prefecture region of Japan rings in the New Year 2024 with a 7.6 Magnitude Earthquake causing hazardous tsunamis up and down the Western coast.   Pray for Japan!,Jan-01
"Oh, that's a 7.8 magnitude Earthquake hitting Japan the instant 2024 began. Now they're expecting a tsunami that could flawlessly engulf houses. Please stay safe.",Jan-01
"The strong 7.6 magnitude earthquake hits Kanazawa Station, Japan  (01.01.2024)  Video: Gingiraginchan(X) TELEGRAM JOIN  https://t.me/Disaster_News",Jan-01
2024's 1st Natural Calamity   Japanese Meteorological Agency says a powerful 7.6 magnitude earthquake has struck Ishikawa Prefecture in Japan. #TsunamiWarning issued. #Tsunami waves are closer to the coast. Huge damages reported. Prayers   #Japan #Earthquake #HappyNewYear,Jan-01
"More aftermath footage after a Magnitude 7.6 Earthquake hit 36 Km North East of Anamizu, Japan  | 1 January 2024 | 04:10 local time | #earthquake #Japan #地震  #JapanEarthquake #tsunami",Jan-01
"I know that the 2024 has begun in LA, but I am worried about Japan because of an earthquake of unprecedented magnitude and the resulting TSUNAMI warning that has been issued in Japan. Stay safe",Jan-01
"A reported M7,6 earthquake hits Japan first day of 2024   Thoughts go out to everyone affected   [ NHK]   https://twitter.com/sataketaken/status/1741719912283033927/video/1…",Jan-01
"Footage at a local train station the moment a Magnitude 7.6 Earthquake hit 36 Km North East of Anamizu, Japan  | 1 January 2024 | 04:10 local time | #earthquake #Japan #JapanEarthquake #tsunami",Jan-01
